"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj cost","yield","test cost","mod cost","RR disease 1","RR disease 2","RR disease 3","RR disease 4"
"135",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8848440,8848440,8848440,8848440,8848440,8848440,8848440,8848440
"136",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8740476.64205756,8740476.64205756,8740476.64205756,8740476.64205756,8740476.64205756,8740476.64205756,8740476.64205756,8740476.64205756
"137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10387240,10387240,10387240,10387240,10387240,10387240,10387240,10387240
"138",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875
"139",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48
"140",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9517690.14786305,9517690.14786305,9517690.14786305,9517690.14786305,9517690.14786305,9517690.14786305,9517690.14786305,9517690.14786305
"141",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10555000,10555000,10555000,10555000,10555000,10555000,10555000,10555000
"142",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9434444.930356,9434444.930356,9434444.930356,9434444.930356,9434444.930356,9434444.930356,9434444.930356,9434444.930356
"143",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10497754.48,10497754.48,10497754.48,10497754.48,10497754.48,10497754.48,10497754.48,10497754.48
"144",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10389791.1220576,10389791.1220576,10389791.1220576,10389791.1220576,10389791.1220576,10389791.1220576,10389791.1220576,10389791.1220576
"145",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9045730,9045730,9045730,9045730,9045730,9045730,9045730,9045730
"146",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875
"147",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216
"148",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7846818.77463521,7846818.77463521,7846818.77463521,7846818.77463521,7846818.77463521,7846818.77463521,7846818.77463521,7846818.77463521
"149",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9213490,9213490,9213490,9213490,9213490,9213490,9213490,9213490
"150",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8092934.930356,8092934.930356,8092934.930356,8092934.930356,8092934.930356,8092934.930356,8092934.930356,8092934.930356
"151",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8826883.10677216,8826883.10677216,8826883.10677216,8826883.10677216,8826883.10677216,8826883.10677216,8826883.10677216,8826883.10677216
"152",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8718919.74882972,8718919.74882972,8718919.74882972,8718919.74882972,8718919.74882972,8718919.74882972,8718919.74882972,8718919.74882972
"153",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10432970,10432970,10432970,10432970,10432970,10432970,10432970,10432970
"154",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9960648.875,9960648.875,9960648.875,9960648.875,9960648.875,9960648.875,9960648.875,9960648.875
"155",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10308387.5321272,10308387.5321272,10308387.5321272,10308387.5321272,10308387.5321272,10308387.5321272,10308387.5321272,10308387.5321272
"156",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9496083.19999029,9496083.19999029,9496083.19999029,9496083.19999029,9496083.19999029,9496083.19999029,9496083.19999029,9496083.19999029
"157",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10600730,10600730,10600730,10600730,10600730,10600730,10600730,10600730
"158",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9480174.930356,9480174.930356,9480174.930356,9480174.930356,9480174.930356,9480174.930356,9480174.930356,9480174.930356
"159",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10476147.5321272,10476147.5321272,10476147.5321272,10476147.5321272,10476147.5321272,10476147.5321272,10476147.5321272,10476147.5321272
"160",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10368184.1741848,10368184.1741848,10368184.1741848,10368184.1741848,10368184.1741848,10368184.1741848,10368184.1741848,10368184.1741848
"161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"162",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875
"163",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8674464,8674464,8674464,8674464,8674464,8674464,8674464,8674464
"164",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8133857.66786305,8133857.66786305,8133857.66786305,8133857.66786305,8133857.66786305,8133857.66786305,8133857.66786305,8133857.66786305
"165",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9074528,9074528,9074528,9074528,9074528,9074528,9074528,9074528
"166",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8227551.930356,8227551.930356,8227551.930356,8227551.930356,8227551.930356,8227551.930356,8227551.930356,8227551.930356
"167",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8748992,8748992,8748992,8748992,8748992,8748992,8748992,8748992
"168",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8936328.96205756,8936328.96205756,8936328.96205756,8936328.96205756,8936328.96205756,8936328.96205756,8936328.96205756,8936328.96205756
"169",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10081032,10081032,10081032,10081032,10081032,10081032,10081032,10081032
"170",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875
"171",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48
"172",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9476964.14786305,9476964.14786305,9476964.14786305,9476964.14786305,9476964.14786305,9476964.14786305,9476964.14786305,9476964.14786305
"173",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10155560,10155560,10155560,10155560,10155560,10155560,10155560,10155560
"174",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9308583.930356,9308583.930356,9308583.930356,9308583.930356,9308583.930356,9308583.930356,9308583.930356,9308583.930356
"175",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10092098.48,10092098.48,10092098.48,10092098.48,10092098.48,10092098.48,10092098.48,10092098.48
"176",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10279435.4420576,10279435.4420576,10279435.4420576,10279435.4420576,10279435.4420576,10279435.4420576,10279435.4420576,10279435.4420576
"177",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9029124,9029124,9029124,9029124,9029124,9029124,9029124,9029124
"178",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875
"179",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216
"180",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8145187.57463521,8145187.57463521,8145187.57463521,8145187.57463521,8145187.57463521,8145187.57463521,8145187.57463521,8145187.57463521
"181",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9103652,9103652,9103652,9103652,9103652,9103652,9103652,9103652
"182",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8256675.930356,8256675.930356,8256675.930356,8256675.930356,8256675.930356,8256675.930356,8256675.930356,8256675.930356
"183",0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8760321.90677216,8760321.90677216,8760321.90677216,8760321.90677216,8760321.90677216,8760321.90677216,8760321.90677216,8760321.90677216
"184",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8947658.86882972,8947658.86882972,8947658.86882972,8947658.86882972,8947658.86882972,8947658.86882972,8947658.86882972,8947658.86882972
"185",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10110156,10110156,10110156,10110156,10110156,10110156,10110156,10110156
"186",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9616384.875,9616384.875,9616384.875,9616384.875,9616384.875,9616384.875,9616384.875,9616384.875
"187",0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10028850.3321272,10028850.3321272,10028850.3321272,10028850.3321272,10028850.3321272,10028850.3321272,10028850.3321272,10028850.3321272
"188",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9488243.99999028,9488243.99999028,9488243.99999028,9488243.99999028,9488243.99999028,9488243.99999028,9488243.99999028,9488243.99999028
"189",0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10184684,10184684,10184684,10184684,10184684,10184684,10184684,10184684
"190",1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9337707.930356,9337707.930356,9337707.930356,9337707.930356,9337707.930356,9337707.930356,9337707.930356,9337707.930356
"191",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10103378.3321272,10103378.3321272,10103378.3321272,10103378.3321272,10103378.3321272,10103378.3321272,10103378.3321272,10103378.3321272
"192",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10290715.2941848,10290715.2941848,10290715.2941848,10290715.2941848,10290715.2941848,10290715.2941848,10290715.2941848,10290715.2941848
"193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"194",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875
"195",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6
"196",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15022262.0678631,15022262.0678631,15022262.0678631,15022262.0678631,15022262.0678631,15022262.0678631,15022262.0678631,15022262.0678631
"197",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9418054.4,9418054.4,9418054.4,9418054.4,9418054.4,9418054.4,9418054.4,9418054.4
"198",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14808460.530356,14808460.530356,14808460.530356,14808460.530356,14808460.530356,14808460.530356,14808460.530356,14808460.530356
"199",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9779816,9779816,9779816,9779816,9779816,9779816,9779816,9779816
"200",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16257948.5780576,16257948.5780576,16257948.5780576,16257948.5780576,16257948.5780576,16257948.5780576,16257948.5780576,16257948.5780576
"201",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9179204,9179204,9179204,9179204,9179204,9179204,9179204,9179204
"202",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875
"203",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76
"204",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15585468.2278631,15585468.2278631,15585468.2278631,15585468.2278631,15585468.2278631,15585468.2278631,15585468.2278631,15585468.2278631
"205",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9597258.4,9597258.4,9597258.4,9597258.4,9597258.4,9597258.4,9597258.4,9597258.4
"206",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14987664.530356,14987664.530356,14987664.530356,14987664.530356,14987664.530356,14987664.530356,14987664.530356,14987664.530356
"207",0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10343022.16,10343022.16,10343022.16,10343022.16,10343022.16,10343022.16,10343022.16,10343022.16
"208",1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16821154.7380576,16821154.7380576,16821154.7380576,16821154.7380576,16821154.7380576,16821154.7380576,16821154.7380576,16821154.7380576
"209",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8
"210",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675
"211",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216
"212",1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15294340.5826352,15294340.5826352,15294340.5826352,15294340.5826352,15294340.5826352,15294340.5826352,15294340.5826352,15294340.5826352
"213",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9529175.2,9529175.2,9529175.2,9529175.2,9529175.2,9529175.2,9529175.2,9529175.2
"214",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14919581.330356,14919581.330356,14919581.330356,14919581.330356,14919581.330356,14919581.330356,14919581.330356,14919581.330356
"215",0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10051894.5147722,10051894.5147722,10051894.5147722,10051894.5147722,10051894.5147722,10051894.5147722,10051894.5147722,10051894.5147722
"216",1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16530027.0928297,16530027.0928297,16530027.0928297,16530027.0928297,16530027.0928297,16530027.0928297,16530027.0928297,16530027.0928297
"217",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9290324.8,9290324.8,9290324.8,9290324.8,9290324.8,9290324.8,9290324.8,9290324.8
"218",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13912825.675,13912825.675,13912825.675,13912825.675,13912825.675,13912825.675,13912825.675,13912825.675
"219",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10196996.2201272,10196996.2201272,10196996.2201272,10196996.2201272,10196996.2201272,10196996.2201272,10196996.2201272,10196996.2201272
"220",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,15857496.6879903,15857496.6879903,15857496.6879903,15857496.6879903,15857496.6879903,15857496.6879903,15857496.6879903,15857496.6879903
"221",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9708379.2,9708379.2,9708379.2,9708379.2,9708379.2,9708379.2,9708379.2,9708379.2
"222",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,15098785.330356,15098785.330356,15098785.330356,15098785.330356,15098785.330356,15098785.330356,15098785.330356,15098785.330356
"223",0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10615050.6201272,10615050.6201272,10615050.6201272,10615050.6201272,10615050.6201272,10615050.6201272,10615050.6201272,10615050.6201272
"224",1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17093183.1981848,17093183.1981848,17093183.1981848,17093183.1981848,17093183.1981848,17093183.1981848,17093183.1981848,17093183.1981848
"225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"226",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875
"227",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68
"228",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15361177.5878631,15361177.5878631,15361177.5878631,15361177.5878631,15361177.5878631,15361177.5878631,15361177.5878631,15361177.5878631
"229",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9411329.92,9411329.92,9411329.92,9411329.92,9411329.92,9411329.92,9411329.92,9411329.92
"230",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15091535.210356,15091535.210356,15091535.210356,15091535.210356,15091535.210356,15091535.210356,15091535.210356,15091535.210356
"231",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9816457.6,9816457.6,9816457.6,9816457.6,9816457.6,9816457.6,9816457.6,9816457.6
"232",1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16591083.7108576,16591083.7108576,16591083.7108576,16591083.7108576,16591083.7108576,16591083.7108576,16591083.7108576,16591083.7108576
"233",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9181828,9181828,9181828,9181828,9181828,9181828,9181828,9181828
"234",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875
"235",0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9970957.84,9970957.84,9970957.84,9970957.84,9970957.84,9970957.84,9970957.84,9970957.84
"236",1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15927007.7478631,15927007.7478631,15927007.7478631,15927007.7478631,15927007.7478631,15927007.7478631,15927007.7478631,15927007.7478631
"237",0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9593157.92,9593157.92,9593157.92,9593157.92,9593157.92,9593157.92,9593157.92,9593157.92
"238",1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15273363.210356,15273363.210356,15273363.210356,15273363.210356,15273363.210356,15273363.210356,15273363.210356,15273363.210356
"239",0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10382287.76,10382287.76,10382287.76,10382287.76,10382287.76,10382287.76,10382287.76,10382287.76
"240",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17156913.8708576,17156913.8708576,17156913.8708576,17156913.8708576,17156913.8708576,17156913.8708576,17156913.8708576,17156913.8708576
"241",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44
"242",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13999006.315,13999006.315,13999006.315,13999006.315,13999006.315,13999006.315,13999006.315,13999006.315
"243",0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9668436.71317216,9668436.71317216,9668436.71317216,9668436.71317216,9668436.71317216,9668436.71317216,9668436.71317216,9668436.71317216
"244",1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15624486.6210352,15624486.6210352,15624486.6210352,15624486.6210352,15624486.6210352,15624486.6210352,15624486.6210352,15624486.6210352
"245",0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9509837.36,9509837.36,9509837.36,9509837.36,9509837.36,9509837.36,9509837.36,9509837.36
"246",1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15190042.650356,15190042.650356,15190042.650356,15190042.650356,15190042.650356,15190042.650356,15190042.650356,15190042.650356
"247",0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10079766.6331722,10079766.6331722,10079766.6331722,10079766.6331722,10079766.6331722,10079766.6331722,10079766.6331722,10079766.6331722
"248",1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16854392.7440297,16854392.7440297,16854392.7440297,16854392.7440297,16854392.7440297,16854392.7440297,16854392.7440297,16854392.7440297
"249",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9280335.44,9280335.44,9280335.44,9280335.44,9280335.44,9280335.44,9280335.44,9280335.44
"250",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14180834.315,14180834.315,14180834.315,14180834.315,14180834.315,14180834.315,14180834.315,14180834.315
"251",0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10234216.8185272,10234216.8185272,10234216.8185272,10234216.8185272,10234216.8185272,10234216.8185272,10234216.8185272,10234216.8185272
"252",1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16190266.7263903,16190266.7263903,16190266.7263903,16190266.7263903,16190266.7263903,16190266.7263903,16190266.7263903,16190266.7263903
"253",0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9691665.36,9691665.36,9691665.36,9691665.36,9691665.36,9691665.36,9691665.36,9691665.36
"254",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,15371870.650356,15371870.650356,15371870.650356,15371870.650356,15371870.650356,15371870.650356,15371870.650356,15371870.650356
